방송일시,노출(분),상품명,상품군,판매단가,월,일,시,요일,휴일,프라임,파트,브랜드,분,취급액_로그,결제유형,성별,상품,단가,Mean,Std
2019-10-31 14:00:00,20.0,코이모 리빙박스 8종,생활용품,50800,10,31,14,Thursday,0,2,First,코이모,00,16.538646396484523,해당없음,해당없음,코이모,해당없음,16.003978029350773,1.001258544604898
2019-10-31 14:20:00,20.0,코이모 리빙박스 8종,생활용품,50800,10,31,14,Thursday,0,2,Middle,코이모,20,17.215206813500163,해당없음,해당없음,코이모,해당없음,16.003978029350773,1.001258544604898
2019-10-31 14:40:00,20.0,코이모 리빙박스 8종,생활용품,50800,10,31,14,Thursday,0,2,Later,코이모,40,17.216607934626097,해당없음,해당없음,코이모,해당없음,16.003978029350773,1.001258544604898
2019-10-31 19:00:00,20.0,파격가 노비타 스마트 비데 무료설치,생활용품,189000,10,31,19,Thursday,0,3,First,노비타,00,16.552536867303,해당없음,해당없음,노비타,해당없음,17.067788210048953,0.8230538166283942
2019-10-31 19:20:00,20.0,파격가 노비타 스마트 비데 무료설치,생활용품,189000,10,31,19,Thursday,0,3,Middle,노비타,20,17.629457562228076,해당없음,해당없음,노비타,해당없음,17.067788210048953,0.8230538166283942
2019-10-31 19:40:00,20.0,파격가 노비타 스마트 비데 무료설치,생활용품,189000,10,31,19,Thursday,0,3,Later,노비타,40,18.05523891147343,해당없음,해당없음,노비타,해당없음,17.067788210048953,0.8230538166283942
2019-11-01 06:20:00,20.0,킹스스파 편백 반신욕기,생활용품,569000,11,1,6,Friday,0,4,First,킹스스파,20,17.16499350393975,해당없음,해당없음,킹스스파,해당없음,15.954561635469734,1.3033459214988012
2019-11-01 06:40:00,20.0,킹스스파 편백 반신욕기,생활용품,569000,11,1,6,Friday,0,4,Middle,킹스스파,40,16.71236128195815,해당없음,해당없음,킹스스파,해당없음,15.954561635469734,1.3033459214988012
2019-11-01 07:00:00,20.0,킹스스파 편백 반신욕기,생활용품,569000,11,1,7,Friday,0,2,Later,킹스스파,00,16.88319133083085,해당없음,해당없음,킹스스파,해당없음,16.042096591562817,0.9897034671577558
2019-11-01 13:20:00,20.0,까사마루 멀티행거 1세트,생활용품,59000,11,1,13,Friday,0,2,First,까사마루,20,14.588854280518497,해당없음,해당없음,까사마루,하,16.672882948758794,0.9586575464738504
2019-11-01 13:20:00,20.0,까사마루 멀티행거 2세트,생활용품,99000,11,1,13,Friday,0,2,First,까사마루,20,16.443651375838183,해당없음,해당없음,까사마루,상,16.672882948758794,0.9586575464738504
2019-11-01 13:40:00,20.0,까사마루 멀티행거 1세트,생활용품,59000,11,1,13,Friday,0,2,Middle,까사마루,40,15.098386959885676,해당없음,해당없음,까사마루,하,16.672882948758794,0.9586575464738504
2019-11-01 13:40:00,20.0,까사마루 멀티행거 2세트,생활용품,99000,11,1,13,Friday,0,2,Middle,까사마루,40,17.363834004516722,해당없음,해당없음,까사마루,상,16.672882948758794,0.9586575464738504
2019-11-01 14:00:00,20.0,까사마루 멀티행거 1세트,생활용품,59000,11,1,14,Friday,0,2,Later,까사마루,00,15.049818562086283,해당없음,해당없음,까사마루,하,16.05163013077383,0.9682745166645397
2019-11-01 14:00:00,20.0,까사마루 멀티행거 2세트,생활용품,99000,11,1,14,Friday,0,2,Later,까사마루,00,17.319926162212223,해당없음,해당없음,까사마루,상,16.05163013077383,0.9682745166645397
2019-11-01 20:20:00,20.0,(더블+더블)일월 순면 온열매트,생활용품,168000,11,1,20,Friday,0,3,First,일월,20,15.70681365752859,해당없음,해당없음,일월온열매트,상,16.790709525424923,0.8272070624799561
2019-11-01 20:20:00,20.0,(더블+싱글)일월 순면 온열매트,생활용품,148000,11,1,20,Friday,0,3,First,일월,20,16.521825921772766,해당없음,해당없음,일월온열매트싱글사이즈,상,16.790709525424923,0.8272070624799561
2019-11-01 20:20:00,20.0,(더블사이즈)일월 순면 온열매트,생활용품,98000,11,1,20,Friday,0,3,First,일월,20,15.866424016029573,해당없음,해당없음,일월온열매트,하,16.790709525424923,0.8272070624799561
2019-11-01 20:20:00,20.0,(싱글사이즈)일월 순면 온열매트,생활용품,78000,11,1,20,Friday,0,3,First,일월,20,15.841946814320211,해당없음,해당없음,일월온열매트싱글사이즈,하,16.790709525424923,0.8272070624799561
2019-11-01 20:40:00,20.0,(더블+더블)일월 순면 온열매트,생활용품,168000,11,1,20,Friday,0,3,Middle,일월,40,15.904159580395023,해당없음,해당없음,일월온열매트,상,16.790709525424923,0.8272070624799561
2019-11-01 20:40:00,20.0,(더블+싱글)일월 순면 온열매트,생활용품,148000,11,1,20,Friday,0,3,Middle,일월,40,16.677654294403883,해당없음,해당없음,일월온열매트싱글사이즈,상,16.790709525424923,0.8272070624799561
2019-11-01 20:40:00,20.0,(더블사이즈)일월 순면 온열매트,생활용품,98000,11,1,20,Friday,0,3,Middle,일월,40,16.269356444798902,해당없음,해당없음,일월온열매트,하,16.790709525424923,0.8272070624799561
2019-11-01 20:40:00,20.0,(싱글사이즈)일월 순면 온열매트,생활용품,78000,11,1,20,Friday,0,3,Middle,일월,40,16.27133162685718,해당없음,해당없음,일월온열매트싱글사이즈,하,16.790709525424923,0.8272070624799561
2019-11-01 21:00:00,20.0,(더블+더블)일월 순면 온열매트,생활용품,168000,11,1,21,Friday,0,4,Later,일월,00,16.71230608365824,해당없음,해당없음,일월온열매트,상,16.63748233316667,0.8378646649920174
2019-11-01 21:00:00,20.0,(더블+싱글)일월 순면 온열매트,생활용품,148000,11,1,21,Friday,0,4,Later,일월,00,16.721810344186714,해당없음,해당없음,일월온열매트싱글사이즈,상,16.63748233316667,0.8378646649920174
2019-11-01 21:00:00,20.0,(더블사이즈)일월 순면 온열매트,생활용품,98000,11,1,21,Friday,0,4,Later,일월,00,16.586159900823006,해당없음,해당없음,일월온열매트,하,16.63748233316667,0.8378646649920174
2019-11-01 21:00:00,20.0,(싱글사이즈)일월 순면 온열매트,생활용품,78000,11,1,21,Friday,0,4,Later,일월,00,16.4035752998549,해당없음,해당없음,일월온열매트싱글사이즈,하,16.63748233316667,0.8378646649920174
2019-11-02 11:20:00,20.0,파격가 니봇 무선 진공 물걸레 로봇청소기 +폴더블 헤어드라이어기,생활용품,259000,11,2,11,Saturday,1,2,First,니봇,20,17.100323924883753,해당없음,해당없음,니봇,해당없음,16.461850068908323,1.363315095040083
2019-11-02 11:40:00,20.0,파격가 니봇 무선 진공 물걸레 로봇청소기 +폴더블 헤어드라이어기,생활용품,259000,11,2,11,Saturday,1,2,Middle,니봇,40,17.91696313164575,해당없음,해당없음,니봇,해당없음,16.461850068908323,1.363315095040083
2019-11-02 12:00:00,20.0,파격가 니봇 무선 진공 물걸레 로봇청소기 +폴더블 헤어드라이어기,생활용품,259000,11,2,12,Saturday,1,3,Later,니봇,00,18.093952876381586,해당없음,해당없음,니봇,해당없음,17.342110394429334,0.506142306107557
2019-11-02 20:20:00,20.0,테팔 에어포스 라이트 무선 청소기,생활용품,119000,11,2,20,Saturday,1,3,First,테팔,20,16.992021532054704,해당없음,해당없음,테팔,해당없음,16.774308373132385,1.2778425150043222
2019-11-02 20:40:00,20.0,테팔 에어포스 라이트 무선 청소기,생활용품,119000,11,2,20,Saturday,1,3,Middle,테팔,40,17.768349157892196,해당없음,해당없음,테팔,해당없음,16.774308373132385,1.2778425150043222
2019-11-02 21:00:00,20.0,테팔 에어포스 라이트 무선 청소기,생활용품,119000,11,2,21,Saturday,1,4,Later,테팔,00,18.08343020453209,해당없음,해당없음,테팔,해당없음,16.44037069541652,1.1252701457246426
2019-11-03 06:20:00,20.0,OK 근육통완화 동전패치,생활용품,39900,11,3,6,Sunday,1,4,First,근육통완화,20,16.323238151162975,해당없음,해당없음,근육통완화,해당없음,16.0164894831908,0.7862095963606229
2019-11-03 06:40:00,20.0,OK 근육통완화 동전패치,생활용품,39900,11,3,6,Sunday,1,4,Middle,근육통완화,40,16.744461797827913,해당없음,해당없음,근육통완화,해당없음,16.0164894831908,0.7862095963606229
2019-11-03 07:00:00,20.0,OK 근육통완화 동전패치,생활용품,39900,11,3,7,Sunday,1,2,Later,근육통완화,00,16.95910233475712,해당없음,해당없음,근육통완화,해당없음,17.41375420199058,0.31173049095095834
2019-11-03 09:00:00,20.0,코이모 리빙박스 8종,생활용품,50800,11,3,9,Sunday,1,1,First,코이모,00,17.183357959944875,해당없음,해당없음,코이모,해당없음,17.570974902782165,0.5925455085077044
2019-11-03 14:20:00,20.0,코이모 리빙박스 8종,생활용품,50800,11,3,14,Sunday,1,2,First,코이모,20,17.039015651216136,해당없음,해당없음,코이모,해당없음,17.540722458548828,0.38422016916198526
2019-11-03 14:40:00,20.0,코이모 리빙박스 8종,생활용품,50800,11,3,14,Sunday,1,2,Middle,코이모,40,17.59317897489227,해당없음,해당없음,코이모,해당없음,17.540722458548828,0.38422016916198526
2019-11-03 15:00:00,20.0,코이모 리빙박스 8종,생활용품,50800,11,3,15,Sunday,1,1,Later,코이모,00,17.4399048228518,해당없음,해당없음,코이모,해당없음,16.433623946073226,1.069232375703423
2019-11-03 21:20:00,20.0,(더블+더블)일월 순면 온열매트,생활용품,168000,11,3,21,Sunday,1,4,First,일월,20,15.173662613137884,해당없음,해당없음,일월온열매트,상,16.387760912658898,0.9018701372283555
2019-11-03 21:20:00,20.0,(더블+싱글)일월 순면 온열매트,생활용품,148000,11,3,21,Sunday,1,4,First,일월,20,15.864235126982049,해당없음,해당없음,일월온열매트싱글사이즈,상,16.387760912658898,0.9018701372283555
2019-11-03 21:20:00,20.0,(더블사이즈)일월 순면 온열매트,생활용품,98000,11,3,21,Sunday,1,4,First,일월,20,14.889146860562207,해당없음,해당없음,일월온열매트,하,16.387760912658898,0.9018701372283555
2019-11-03 21:20:00,20.0,(싱글사이즈)일월 순면 온열매트,생활용품,78000,11,3,21,Sunday,1,4,First,일월,20,15.473738634567807,해당없음,해당없음,일월온열매트싱글사이즈,하,16.387760912658898,0.9018701372283555
2019-11-03 21:40:00,20.0,(더블+더블)일월 순면 온열매트,생활용품,168000,11,3,21,Sunday,1,4,Middle,일월,40,15.716273897764953,해당없음,해당없음,일월온열매트,상,16.387760912658898,0.9018701372283555
2019-11-03 21:40:00,20.0,(더블+싱글)일월 순면 온열매트,생활용품,148000,11,3,21,Sunday,1,4,Middle,일월,40,16.048745572823528,해당없음,해당없음,일월온열매트싱글사이즈,상,16.387760912658898,0.9018701372283555
2019-11-03 21:40:00,20.0,(더블사이즈)일월 순면 온열매트,생활용품,98000,11,3,21,Sunday,1,4,Middle,일월,40,16.097484697054195,해당없음,해당없음,일월온열매트,하,16.387760912658898,0.9018701372283555
2019-11-03 21:40:00,20.0,(싱글사이즈)일월 순면 온열매트,생활용품,78000,11,3,21,Sunday,1,4,Middle,일월,40,15.304135850181627,해당없음,해당없음,일월온열매트싱글사이즈,하,16.387760912658898,0.9018701372283555
2019-11-03 22:00:00,20.0,(더블+더블)일월 순면 온열매트,생활용품,168000,11,3,22,Sunday,1,4,Later,일월,00,16.16125092127225,해당없음,해당없음,일월온열매트,상,16.117429725714626,0.9968617253956885
2019-11-03 22:00:00,20.0,(더블+싱글)일월 순면 온열매트,생활용품,148000,11,3,22,Sunday,1,4,Later,일월,00,16.48820988176356,해당없음,해당없음,일월온열매트싱글사이즈,상,16.117429725714626,0.9968617253956885
2019-11-03 22:00:00,20.0,(더블사이즈)일월 순면 온열매트,생활용품,98000,11,3,22,Sunday,1,4,Later,일월,00,16.005038928666025,해당없음,해당없음,일월온열매트,하,16.117429725714626,0.9968617253956885
2019-11-03 22:00:00,20.0,(싱글사이즈)일월 순면 온열매트,생활용품,78000,11,3,22,Sunday,1,4,Later,일월,00,15.515154738284524,해당없음,해당없음,일월온열매트싱글사이즈,하,16.117429725714626,0.9968617253956885
2019-11-03 22:20:00,20.0,국내제조 노비타 뉴스파 비데 무료설치,생활용품,239000,11,3,22,Sunday,1,4,First,노비타,20,15.687466569186606,무이자,해당없음,노비타,하,16.117429725714626,0.9968617253956885
2019-11-03 22:20:00,20.0,국내제조 노비타 뉴스파 비데 무료설치,생활용품,219000,11,3,22,Sunday,1,4,First,노비타,20,16.040025995536396,일시불,해당없음,노비타,해당없음,16.117429725714626,0.9968617253956885
2019-11-03 22:20:00,20.0,1+1 국내제조 노비타 뉴스파 비데 무료설치,생활용품,458000,11,3,22,Sunday,1,4,First,노비타,20,14.420372823656647,무이자,해당없음,노비타,상,16.117429725714626,0.9968617253956885
2019-11-03 22:40:00,20.0,국내제조 노비타 뉴스파 비데 무료설치,생활용품,239000,11,3,22,Sunday,1,4,Middle,노비타,40,16.29112416084068,무이자,해당없음,노비타,하,16.117429725714626,0.9968617253956885
2019-11-03 22:40:00,20.0,국내제조 노비타 뉴스파 비데 무료설치,생활용품,219000,11,3,22,Sunday,1,4,Middle,노비타,40,17.136798556398126,일시불,해당없음,노비타,하,16.117429725714626,0.9968617253956885
2019-11-03 22:40:00,20.0,1+1 국내제조 노비타 뉴스파 비데 무료설치,생활용품,458000,11,3,22,Sunday,1,4,Middle,노비타,40,14.420372823656647,무이자,해당없음,노비타,상,16.117429725714626,0.9968617253956885
2019-11-03 22:40:00,20.0,1+1 국내제조 노비타 뉴스파 비데 무료설치,생활용품,418000,11,3,22,Sunday,1,4,First,노비타,40,14.32893280757753,일시불,해당없음,노비타,상,16.117429725714626,0.9968617253956885
2019-11-03 23:00:00,20.0,국내제조 노비타 뉴스파 비데 무료설치,생활용품,239000,11,3,23,Sunday,1,4,Later,노비타,00,16.62713968864188,무이자,해당없음,노비타,하,16.07676959233027,1.2520658176053134
2019-11-03 23:00:00,20.0,국내제조 노비타 뉴스파 비데 무료설치,생활용품,219000,11,3,23,Sunday,1,4,Later,노비타,00,17.61252667068279,일시불,해당없음,노비타,하,16.07676959233027,1.2520658176053134
2019-11-03 23:00:00,20.0,1+1 국내제조 노비타 뉴스파 비데 무료설치,생활용품,458000,11,3,23,Sunday,1,4,Later,노비타,00,15.986619288169933,무이자,해당없음,노비타,상,16.07676959233027,1.2520658176053134
2019-11-03 23:00:00,20.0,1+1 국내제조 노비타 뉴스파 비데 무료설치,생활용품,418000,11,3,23,Sunday,1,4,Later,노비타,00,16.095236356812237,일시불,해당없음,노비타,상,16.07676959233027,1.2520658176053134
2019-11-04 22:20:00,20.0,(점보특대형)일월 에너지세이브 카페트매트,생활용품,198000,11,4,22,Monday,0,4,First,대,20,15.941597107467153,해당없음,해당없음,대카페트매트,해당없음,16.517866866051552,0.9268439037823822
2019-11-04 22:20:00,20.0,(점보형)일월 에너지세이브 카페트매트,생활용품,178000,11,4,22,Monday,0,4,First,일월,20,15.596209079832905,해당없음,해당없음,일월카페트매트,해당없음,16.517866866051552,0.9268439037823822
2019-11-04 22:20:00,20.0,(중형)일월 에너지세이브 카페트매트,생활용품,148000,11,4,22,Monday,0,4,First,중,20,14.224303456165114,해당없음,해당없음,중카페트매트,해당없음,16.517866866051552,0.9268439037823822
2019-11-04 22:40:00,20.0,(점보특대형)일월 에너지세이브 카페트매트,생활용품,198000,11,4,22,Monday,0,4,Middle,대,40,17.046789149549518,해당없음,해당없음,대카페트매트,해당없음,16.517866866051552,0.9268439037823822
2019-11-04 22:40:00,20.0,(점보형)일월 에너지세이브 카페트매트,생활용품,178000,11,4,22,Monday,0,4,Middle,일월,40,16.542709577905246,해당없음,해당없음,일월카페트매트,해당없음,16.517866866051552,0.9268439037823822
2019-11-04 22:40:00,20.0,(중형)일월 에너지세이브 카페트매트,생활용품,148000,11,4,22,Monday,0,4,Middle,중,40,15.662231585266303,해당없음,해당없음,중카페트매트,해당없음,16.517866866051552,0.9268439037823822
